MEASURE	STATE	SEX_ABS	AGE	FREQUENCY	TIME_FORMAT	obsTime	obsValue
1	0	3	28	Q	P3M	2010-Q4	327292.0
1	0	3	28	Q	P3M	2011-Q1	330704.0
1	0	3	28	Q	P3M	2011-Q2	333695.0
1	0	3	28	Q	P3M	2011-Q3	335115.0
1	0	3	28	Q	P3M	2011-Q4	336651.0
1	0	3	28	Q	P3M	2012-Q1	338654.0
1	0	3	28	Q	P3M	2012-Q2	340070.0
1	0	3	28	Q	P3M	2012-Q3	342346.0
1	0	3	28	Q	P3M	2012-Q4	344521.0
1	0	3	28	Q	P3M	2013-Q1	347194.0
1	0	3	28	Q	P3M	2013-Q2	349185.0
1	0	3	28	Q	P3M	2013-Q3	350029.0
1	0	3	28	Q	P3M	2013-Q4	350461.0
1	0	3	28	Q	P3M	2014-Q1	351395.0
1	0	3	28	Q	P3M	2014-Q2	351565.0
1	0	3	28	Q	P3M	2014-Q3	351469.0
1	0	3	28	Q	P3M	2014-Q4	351065.0
1	0	3	29	Q	P3M	1981-Q3	244495.0
1	0	3	29	Q	P3M	1981-Q4	246209.0
1	0	3	29	Q	P3M	1982-Q1	247718.0
1	0	3	29	Q	P3M	1982-Q2	249282.0
1	0	3	29	Q	P3M	1982-Q3	249231.0
1	0	3	29	Q	P3M	1982-Q4	248920.0
1	0	3	29	Q	P3M	1983-Q1	248512.0
1	0	3	29	Q	P3M	1983-Q2	247977.0
1	0	3	29	Q	P3M	1983-Q3	248288.0
1	0	3	29	Q	P3M	1983-Q4	248538.0
1	0	3	29	Q	P3M	1984-Q1	248616.0
1	0	3	29	Q	P3M	1984-Q2	248772.0
1	0	3	29	Q	P3M	1984-Q3	251528.0
1	0	3	29	Q	P3M	1984-Q4	254567.0
1	0	3	29	Q	P3M	1985-Q1	257760.0
1	0	3	29	Q	P3M	1985-Q2	261161.0
1	0	3	29	Q	P3M	1985-Q3	261401.0
1	0	3	29	Q	P3M	1985-Q4	261783.0
1	0	3	29	Q	P3M	1986-Q1	261864.0
1	0	3	29	Q	P3M	1986-Q2	261919.0
1	0	3	29	Q	P3M	1986-Q3	263542.0
1	0	3	29	Q	P3M	1986-Q4	265270.0
1	0	3	29	Q	P3M	1987-Q1	266940.0
1	0	3	29	Q	P3M	1987-Q2	268602.0
1	0	3	29	Q	P3M	1987-Q3	270320.0
1	0	3	29	Q	P3M	1987-Q4	272003.0
1	0	3	29	Q	P3M	1988-Q1	273718.0
1	0	3	29	Q	P3M	1988-Q2	275075.0
1	0	3	29	Q	P3M	1988-Q3	277495.0
1	0	3	29	Q	P3M	1988-Q4	279782.0
1	0	3	29	Q	P3M	1989-Q1	282191.0
1	0	3	29	Q	P3M	1989-Q2	284283.0
1	0	3	29	Q	P3M	1989-Q3	287533.0
1	0	3	29	Q	P3M	1989-Q4	291047.0
1	0	3	29	Q	P3M	1990-Q1	294454.0
1	0	3	29	Q	P3M	1990-Q2	297716.0
1	0	3	29	Q	P3M	1990-Q3	296313.0
1	0	3	29	Q	P3M	1990-Q4	294494.0
1	0	3	29	Q	P3M	1991-Q1	292913.0
1	0	3	29	Q	P3M	1991-Q2	290620.0
1	0	3	29	Q	P3M	1991-Q3	290559.0
1	0	3	29	Q	P3M	1991-Q4	290052.0
1	0	3	29	Q	P3M	1992-Q1	289871.0
1	0	3	29	Q	P3M	1992-Q2	289288.0
1	0	3	29	Q	P3M	1992-Q3	288782.0
1	0	3	29	Q	P3M	1992-Q4	288013.0
1	0	3	29	Q	P3M	1993-Q1	287334.0
1	0	3	29	Q	P3M	1993-Q2	286057.0
1	0	3	29	Q	P3M	1993-Q3	283403.0
1	0	3	29	Q	P3M	1993-Q4	280555.0
1	0	3	29	Q	P3M	1994-Q1	277734.0
1	0	3	29	Q	P3M	1994-Q2	274730.0
1	0	3	29	Q	P3M	1994-Q3	274413.0
1	0	3	29	Q	P3M	1994-Q4	273485.0
1	0	3	29	Q	P3M	1995-Q1	272810.0
1	0	3	29	Q	P3M	1995-Q2	272227.0
1	0	3	29	Q	P3M	1995-Q3	271829.0
1	0	3	29	Q	P3M	1995-Q4	271580.0
1	0	3	29	Q	P3M	1996-Q1	270628.0
1	0	3	29	Q	P3M	1996-Q2	269900.0
1	0	3	29	Q	P3M	1996-Q3	271491.0
1	0	3	29	Q	P3M	1996-Q4	273060.0
1	0	3	29	Q	P3M	1997-Q1	274165.0
1	0	3	29	Q	P3M	1997-Q2	275107.0
1	0	3	29	Q	P3M	1997-Q3	277266.0
1	0	3	29	Q	P3M	1997-Q4	279702.0
1	0	3	29	Q	P3M	1998-Q1	282092.0
1	0	3	29	Q	P3M	1998-Q2	284163.0
1	0	3	29	Q	P3M	1998-Q3	285227.0
1	0	3	29	Q	P3M	1998-Q4	286327.0
1	0	3	29	Q	P3M	1999-Q1	287388.0
1	0	3	29	Q	P3M	1999-Q2	288122.0
1	0	3	29	Q	P3M	1999-Q3	293276.0
1	0	3	29	Q	P3M	1999-Q4	298668.0
1	0	3	29	Q	P3M	2000-Q1	303760.0
1	0	3	29	Q	P3M	2000-Q2	308638.0
1	0	3	29	Q	P3M	2000-Q3	306752.0
1	0	3	29	Q	P3M	2000-Q4	305006.0
1	0	3	29	Q	P3M	2001-Q1	303085.0
1	0	3	29	Q	P3M	2001-Q2	300799.0
1	0	3	29	Q	P3M	2001-Q3	298202.0
1	0	3	29	Q	P3M	2001-Q4	295850.0
1	0	3	29	Q	P3M	2002-Q1	292998.0
1	0	3	29	Q	P3M	2002-Q2	289924.0
1	0	3	29	Q	P3M	2002-Q3	288446.0
1	0	3	29	Q	P3M	2002-Q4	287074.0
1	0	3	29	Q	P3M	2003-Q1	285292.0
1	0	3	29	Q	P3M	2003-Q2	283225.0
1	0	3	29	Q	P3M	2003-Q3	281772.0
1	0	3	29	Q	P3M	2003-Q4	280496.0
1	0	3	29	Q	P3M	2004-Q1	278887.0
1	0	3	29	Q	P3M	2004-Q2	276972.0
1	0	3	29	Q	P3M	2004-Q3	276200.0
1	0	3	29	Q	P3M	2004-Q4	275621.0
1	0	3	29	Q	P3M	2005-Q1	275037.0
1	0	3	29	Q	P3M	2005-Q2	273927.0
1	0	3	29	Q	P3M	2005-Q3	273951.0
1	0	3	29	Q	P3M	2005-Q4	274224.0
1	0	3	29	Q	P3M	2006-Q1	274477.0
1	0	3	29	Q	P3M	2006-Q2	274073.0
1	0	3	29	Q	P3M	2006-Q3	275014.0
1	0	3	29	Q	P3M	2006-Q4	276236.0
1	0	3	29	Q	P3M	2007-Q1	277582.0
1	0	3	29	Q	P3M	2007-Q2	278495.0
1	0	3	29	Q	P3M	2007-Q3	280593.0
1	0	3	29	Q	P3M	2007-Q4	282947.0
1	0	3	29	Q	P3M	2008-Q1	285975.0
1	0	3	29	Q	P3M	2008-Q2	288703.0
1	0	3	29	Q	P3M	2008-Q3	292012.0
1	0	3	29	Q	P3M	2008-Q4	295486.0
1	0	3	29	Q	P3M	2009-Q1	299061.0
1	0	3	29	Q	P3M	2009-Q2	301761.0
1	0	3	29	Q	P3M	2009-Q3	305596.0
1	0	3	29	Q	P3M	2009-Q4	309466.0
1	0	3	29	Q	P3M	2010-Q1	313227.0
1	0	3	29	Q	P3M	2010-Q2	316540.0
1	0	3	29	Q	P3M	2010-Q3	318879.0
1	0	3	29	Q	P3M	2010-Q4	321247.0
1	0	3	29	Q	P3M	2011-Q1	323876.0
1	0	3	29	Q	P3M	2011-Q2	326074.0
1	0	3	29	Q	P3M	2011-Q3	329696.0
1	0	3	29	Q	P3M	2011-Q4	333539.0
1	0	3	29	Q	P3M	2012-Q1	337880.0
1	0	3	29	Q	P3M	2012-Q2	341650.0
1	0	3	29	Q	P3M	2012-Q3	343177.0
1	0	3	29	Q	P3M	2012-Q4	344509.0
1	0	3	29	Q	P3M	2013-Q1	346191.0
1	0	3	29	Q	P3M	2013-Q2	347369.0
1	0	3	29	Q	P3M	2013-Q3	349231.0
1	0	3	29	Q	P3M	2013-Q4	350871.0
1	0	3	29	Q	P3M	2014-Q1	352777.0
1	0	3	29	Q	P3M	2014-Q2	353957.0
1	0	3	29	Q	P3M	2014-Q3	354399.0
1	0	3	29	Q	P3M	2014-Q4	354595.0
1	0	3	30	Q	P3M	1981-Q3	248511.0
1	0	3	30	Q	P3M	1981-Q4	247630.0
1	0	3	30	Q	P3M	1982-Q1	246524.0
1	0	3	30	Q	P3M	1982-Q2	245447.0
1	0	3	30	Q	P3M	1982-Q3	246952.0
1	0	3	30	Q	P3M	1982-Q4	248254.0
1	0	3	30	Q	P3M	1983-Q1	249515.0
1	0	3	30	Q	P3M	1983-Q2	250630.0
1	0	3	30	Q	P3M	1983-Q3	250188.0
1	0	3	30	Q	P3M	1983-Q4	249637.0
1	0	3	30	Q	P3M	1984-Q1	248924.0
1	0	3	30	Q	P3M	1984-Q2	248454.0
1	0	3	30	Q	P3M	1984-Q3	248785.0
1	0	3	30	Q	P3M	1984-Q4	249091.0
1	0	3	30	Q	P3M	1985-Q1	249326.0
1	0	3	30	Q	P3M	1985-Q2	249558.0
1	0	3	30	Q	P3M	1985-Q3	252899.0
1	0	3	30	Q	P3M	1985-Q4	256636.0
1	0	3	30	Q	P3M	1986-Q1	260367.0
1	0	3	30	Q	P3M	1986-Q2	264318.0
1	0	3	30	Q	P3M	1986-Q3	264321.0
1	0	3	30	Q	P3M	1986-Q4	264359.0
1	0	3	30	Q	P3M	1987-Q1	264389.0
1	0	3	30	Q	P3M	1987-Q2	264410.0
1	0	3	30	Q	P3M	1987-Q3	266226.0
1	0	3	30	Q	P3M	1987-Q4	268062.0
1	0	3	30	Q	P3M	1988-Q1	270134.0
1	0	3	30	Q	P3M	1988-Q2	271923.0
1	0	3	30	Q	P3M	1988-Q3	273863.0
1	0	3	30	Q	P3M	1988-Q4	275515.0
1	0	3	30	Q	P3M	1989-Q1	277029.0
1	0	3	30	Q	P3M	1989-Q2	277975.0
1	0	3	30	Q	P3M	1989-Q3	280199.0
1	0	3	30	Q	P3M	1989-Q4	282751.0
1	0	3	30	Q	P3M	1990-Q1	285423.0
1	0	3	30	Q	P3M	1990-Q2	288122.0
1	0	3	30	Q	P3M	1990-Q3	291341.0
1	0	3	30	Q	P3M	1990-Q4	294403.0
1	0	3	30	Q	P3M	1991-Q1	298041.0
1	0	3	30	Q	P3M	1991-Q2	301285.0
1	0	3	30	Q	P3M	1991-Q3	299155.0
1	0	3	30	Q	P3M	1991-Q4	296779.0
1	0	3	30	Q	P3M	1992-Q1	294881.0
1	0	3	30	Q	P3M	1992-Q2	292736.0
1	0	3	30	Q	P3M	1992-Q3	292279.0
1	0	3	30	Q	P3M	1992-Q4	291640.0
1	0	3	30	Q	P3M	1993-Q1	291158.0
1	0	3	30	Q	P3M	1993-Q2	290261.0
1	0	3	30	Q	P3M	1993-Q3	289769.0
1	0	3	30	Q	P3M	1993-Q4	289036.0
1	0	3	30	Q	P3M	1994-Q1	288250.0
1	0	3	30	Q	P3M	1994-Q2	287304.0
1	0	3	30	Q	P3M	1994-Q3	284991.0
1	0	3	30	Q	P3M	1994-Q4	282113.0
1	0	3	30	Q	P3M	1995-Q1	279386.0
1	0	3	30	Q	P3M	1995-Q2	277022.0
1	0	3	30	Q	P3M	1995-Q3	276471.0
1	0	3	30	Q	P3M	1995-Q4	276166.0
1	0	3	30	Q	P3M	1996-Q1	275206.0
1	0	3	30	Q	P3M	1996-Q2	274433.0
1	0	3	30	Q	P3M	1996-Q3	274010.0
1	0	3	30	Q	P3M	1996-Q4	273543.0
1	0	3	30	Q	P3M	1997-Q1	272708.0
1	0	3	30	Q	P3M	1997-Q2	271771.0
1	0	3	30	Q	P3M	1997-Q3	273033.0
1	0	3	30	Q	P3M	1997-Q4	274384.0
1	0	3	30	Q	P3M	1998-Q1	275572.0
1	0	3	30	Q	P3M	1998-Q2	276468.0
1	0	3	30	Q	P3M	1998-Q3	278976.0
1	0	3	30	Q	P3M	1998-Q4	281526.0
1	0	3	30	Q	P3M	1999-Q1	284086.0
1	0	3	30	Q	P3M	1999-Q2	286425.0
1	0	3	30	Q	P3M	1999-Q3	287484.0
1	0	3	30	Q	P3M	1999-Q4	288683.0
1	0	3	30	Q	P3M	2000-Q1	289656.0
1	0	3	30	Q	P3M	2000-Q2	290423.0
1	0	3	30	Q	P3M	2000-Q3	295592.0
1	0	3	30	Q	P3M	2000-Q4	300839.0
1	0	3	30	Q	P3M	2001-Q1	306259.0
1	0	3	30	Q	P3M	2001-Q2	311298.0
1	0	3	30	Q	P3M	2001-Q3	309190.0
1	0	3	30	Q	P3M	2001-Q4	307771.0
1	0	3	30	Q	P3M	2002-Q1	305976.0
1	0	3	30	Q	P3M	2002-Q2	304133.0
1	0	3	30	Q	P3M	2002-Q3	301498.0
1	0	3	30	Q	P3M	2002-Q4	299089.0
1	0	3	30	Q	P3M	2003-Q1	296484.0
1	0	3	30	Q	P3M	2003-Q2	293821.0
1	0	3	30	Q	P3M	2003-Q3	292049.0
1	0	3	30	Q	P3M	2003-Q4	290456.0
1	0	3	30	Q	P3M	2004-Q1	288518.0
1	0	3	30	Q	P3M	2004-Q2	286339.0
1	0	3	30	Q	P3M	2004-Q3	284850.0
1	0	3	30	Q	P3M	2004-Q4	283571.0
1	0	3	30	Q	P3M	2005-Q1	282263.0
1	0	3	30	Q	P3M	2005-Q2	280599.0
1	0	3	30	Q	P3M	2005-Q3	279981.0
1	0	3	30	Q	P3M	2005-Q4	279603.0
1	0	3	30	Q	P3M	2006-Q1	279252.0
1	0	3	30	Q	P3M	2006-Q2	278491.0
1	0	3	30	Q	P3M	2006-Q3	278713.0
1	0	3	30	Q	P3M	2006-Q4	279232.0
1	0	3	30	Q	P3M	2007-Q1	279894.0
1	0	3	30	Q	P3M	2007-Q2	280195.0
1	0	3	30	Q	P3M	2007-Q3	281073.0
1	0	3	30	Q	P3M	2007-Q4	282331.0
1	0	3	30	Q	P3M	2008-Q1	284083.0
1	0	3	30	Q	P3M	2008-Q2	285772.0
1	0	3	30	Q	P3M	2008-Q3	288592.0
1	0	3	30	Q	P3M	2008-Q4	291523.0
1	0	3	30	Q	P3M	2009-Q1	294677.0
1	0	3	30	Q	P3M	2009-Q2	297109.0
1	0	3	30	Q	P3M	2009-Q3	299716.0
1	0	3	30	Q	P3M	2009-Q4	302243.0
1	0	3	30	Q	P3M	2010-Q1	304771.0
1	0	3	30	Q	P3M	2010-Q2	306952.0
1	0	3	30	Q	P3M	2010-Q3	310192.0
1	0	3	30	Q	P3M	2010-Q4	313886.0
1	0	3	30	Q	P3M	2011-Q1	317903.0
1	0	3	30	Q	P3M	2011-Q2	321760.0
1	0	3	30	Q	P3M	2011-Q3	324367.0
1	0	3	30	Q	P3M	2011-Q4	327165.0
1	0	3	30	Q	P3M	2012-Q1	330501.0
1	0	3	30	Q	P3M	2012-Q2	333488.0
1	0	3	30	Q	P3M	2012-Q3	337171.0
1	0	3	30	Q	P3M	2012-Q4	340902.0
1	0	3	30	Q	P3M	2013-Q1	345019.0
1	0	3	30	Q	P3M	2013-Q2	348647.0
1	0	3	30	Q	P3M	2013-Q3	349408.0
1	0	3	30	Q	P3M	2013-Q4	350105.0
1	0	3	30	Q	P3M	2014-Q1	351347.0
1	0	3	30	Q	P3M	2014-Q2	351956.0
1	0	3	30	Q	P3M	2014-Q3	353386.0
1	0	3	30	Q	P3M	2014-Q4	354729.0
1	0	3	31	Q	P3M	1981-Q3	243725.0
1	0	3	31	Q	P3M	1981-Q4	246695.0
1	0	3	31	Q	P3M	1982-Q1	249386.0
1	0	3	31	Q	P3M	1982-Q2	252016.0
1	0	3	31	Q	P3M	1982-Q3	250843.0
1	0	3	31	Q	P3M	1982-Q4	249469.0
1	0	3	31	Q	P3M	1983-Q1	248020.0
1	0	3	31	Q	P3M	1983-Q2	246457.0
1	0	3	31	Q	P3M	1983-Q3	247661.0
1	0	3	31	Q	P3M	1983-Q4	248875.0
1	0	3	31	Q	P3M	1984-Q1	249895.0
1	0	3	31	Q	P3M	1984-Q2	251214.0
1	0	3	31	Q	P3M	1984-Q3	250842.0
1	0	3	31	Q	P3M	1984-Q4	250443.0
1	0	3	31	Q	P3M	1985-Q1	250039.0
1	0	3	31	Q	P3M	1985-Q2	249597.0
1	0	3	31	Q	P3M	1985-Q3	249925.0
1	0	3	31	Q	P3M	1985-Q4	250433.0
1	0	3	31	Q	P3M	1986-Q1	250661.0
1	0	3	31	Q	P3M	1986-Q2	250901.0
1	0	3	31	Q	P3M	1986-Q3	255008.0
1	0	3	31	Q	P3M	1986-Q4	259024.0
1	0	3	31	Q	P3M	1987-Q1	263036.0
1	0	3	31	Q	P3M	1987-Q2	266820.0
1	0	3	31	Q	P3M	1987-Q3	266985.0
1	0	3	31	Q	P3M	1987-Q4	267094.0
1	0	3	31	Q	P3M	1988-Q1	267434.0
1	0	3	31	Q	P3M	1988-Q2	267477.0
1	0	3	31	Q	P3M	1988-Q3	269860.0
1	0	3	31	Q	P3M	1988-Q4	271835.0
1	0	3	31	Q	P3M	1989-Q1	273671.0
1	0	3	31	Q	P3M	1989-Q2	275134.0
1	0	3	31	Q	P3M	1989-Q3	276500.0
1	0	3	31	Q	P3M	1989-Q4	277864.0
1	0	3	31	Q	P3M	1990-Q1	278933.0
1	0	3	31	Q	P3M	1990-Q2	279852.0
1	0	3	31	Q	P3M	1990-Q3	282314.0
1	0	3	31	Q	P3M	1990-Q4	284826.0
1	0	3	31	Q	P3M	1991-Q1	287908.0
1	0	3	31	Q	P3M	1991-Q2	290758.0
1	0	3	31	Q	P3M	1991-Q3	293918.0
1	0	3	31	Q	P3M	1991-Q4	296648.0
1	0	3	31	Q	P3M	1992-Q1	299522.0
1	0	3	31	Q	P3M	1992-Q2	301957.0
1	0	3	31	Q	P3M	1992-Q3	299771.0
1	0	3	31	Q	P3M	1992-Q4	297538.0
1	0	3	31	Q	P3M	1993-Q1	295506.0
1	0	3	31	Q	P3M	1993-Q2	293210.0
1	0	3	31	Q	P3M	1993-Q3	292876.0
1	0	3	31	Q	P3M	1993-Q4	292396.0
1	0	3	31	Q	P3M	1994-Q1	292101.0
1	0	3	31	Q	P3M	1994-Q2	291817.0
1	0	3	31	Q	P3M	1994-Q3	291476.0
1	0	3	31	Q	P3M	1994-Q4	290607.0
1	0	3	31	Q	P3M	1995-Q1	289826.0
1	0	3	31	Q	P3M	1995-Q2	289488.0
1	0	3	31	Q	P3M	1995-Q3	286928.0
1	0	3	31	Q	P3M	1995-Q4	284677.0
1	0	3	31	Q	P3M	1996-Q1	281844.0
1	0	3	31	Q	P3M	1996-Q2	279228.0
1	0	3	31	Q	P3M	1996-Q3	278707.0
1	0	3	31	Q	P3M	1996-Q4	278157.0
1	0	3	31	Q	P3M	1997-Q1	277272.0
1	0	3	31	Q	P3M	1997-Q2	276172.0
1	0	3	31	Q	P3M	1997-Q3	275442.0
1	0	3	31	Q	P3M	1997-Q4	274910.0
1	0	3	31	Q	P3M	1998-Q1	274314.0
1	0	3	31	Q	P3M	1998-Q2	273510.0
1	0	3	31	Q	P3M	1998-Q3	274803.0
1	0	3	31	Q	P3M	1998-Q4	276091.0
1	0	3	31	Q	P3M	1999-Q1	277348.0
1	0	3	31	Q	P3M	1999-Q2	278360.0
1	0	3	31	Q	P3M	1999-Q3	280975.0
1	0	3	31	Q	P3M	1999-Q4	283639.0
1	0	3	31	Q	P3M	2000-Q1	286145.0
1	0	3	31	Q	P3M	2000-Q2	288608.0
1	0	3	31	Q	P3M	2000-Q3	289663.0
1	0	3	31	Q	P3M	2000-Q4	290799.0
1	0	3	31	Q	P3M	2001-Q1	292012.0
1	0	3	31	Q	P3M	2001-Q2	292987.0
1	0	3	31	Q	P3M	2001-Q3	298154.0
1	0	3	31	Q	P3M	2001-Q4	303603.0
1	0	3	31	Q	P3M	2002-Q1	308573.0
1	0	3	31	Q	P3M	2002-Q2	313339.0
1	0	3	31	Q	P3M	2002-Q3	311659.0
1	0	3	31	Q	P3M	2002-Q4	310258.0
1	0	3	31	Q	P3M	2003-Q1	308683.0
1	0	3	31	Q	P3M	2003-Q2	307143.0
1	0	3	31	Q	P3M	2003-Q3	304566.0
1	0	3	31	Q	P3M	2003-Q4	302229.0
1	0	3	31	Q	P3M	2004-Q1	299554.0
1	0	3	31	Q	P3M	2004-Q2	296586.0
1	0	3	31	Q	P3M	2004-Q3	294755.0
1	0	3	31	Q	P3M	2004-Q4	293159.0
1	0	3	31	Q	P3M	2005-Q1	291410.0
1	0	3	31	Q	P3M	2005-Q2	289506.0
1	0	3	31	Q	P3M	2005-Q3	288264.0
1	0	3	31	Q	P3M	2005-Q4	287186.0
1	0	3	31	Q	P3M	2006-Q1	285937.0
1	0	3	31	Q	P3M	2006-Q2	284542.0
1	0	3	31	Q	P3M	2006-Q3	284204.0
1	0	3	31	Q	P3M	2006-Q4	284049.0
1	0	3	31	Q	P3M	2007-Q1	284092.0
1	0	3	31	Q	P3M	2007-Q2	283913.0
1	0	3	31	Q	P3M	2007-Q3	284253.0
1	0	3	31	Q	P3M	2007-Q4	284756.0
1	0	3	31	Q	P3M	2008-Q1	285686.0
1	0	3	31	Q	P3M	2008-Q2	286474.0
1	0	3	31	Q	P3M	2008-Q3	288234.0
1	0	3	31	Q	P3M	2008-Q4	289847.0
1	0	3	31	Q	P3M	2009-Q1	291439.0
1	0	3	31	Q	P3M	2009-Q2	292448.0
1	0	3	31	Q	P3M	2009-Q3	294786.0
1	0	3	31	Q	P3M	2009-Q4	297145.0
1	0	3	31	Q	P3M	2010-Q1	299562.0
1	0	3	31	Q	P3M	2010-Q2	301554.0
1	0	3	31	Q	P3M	2010-Q3	303664.0
1	0	3	31	Q	P3M	2010-Q4	306035.0
1	0	3	31	Q	P3M	2011-Q1	308517.0
1	0	3	31	Q	P3M	2011-Q2	310782.0
1	0	3	31	Q	P3M	2011-Q3	314817.0
1	0	3	31	Q	P3M	2011-Q4	319001.0
1	0	3	31	Q	P3M	2012-Q1	323616.0
1	0	3	31	Q	P3M	2012-Q2	327796.0
1	0	3	31	Q	P3M	2012-Q3	330586.0
1	0	3	31	Q	P3M	2012-Q4	333381.0
1	0	3	31	Q	P3M	2013-Q1	336312.0
1	0	3	31	Q	P3M	2013-Q2	338687.0
1	0	3	31	Q	P3M	2013-Q3	342109.0
1	0	3	31	Q	P3M	2013-Q4	345238.0
1	0	3	31	Q	P3M	2014-Q1	348895.0
1	0	3	31	Q	P3M	2014-Q2	351845.0
1	0	3	31	Q	P3M	2014-Q3	352499.0
1	0	3	31	Q	P3M	2014-Q4	353329.0
1	0	3	32	Q	P3M	1981-Q3	240424.0
1	0	3	32	Q	P3M	1981-Q4	241646.0
1	0	3	32	Q	P3M	1982-Q1	242761.0
1	0	3	32	Q	P3M	1982-Q2	244078.0
1	0	3	32	Q	P3M	1982-Q3	246746.0
1	0	3	32	Q	P3M	1982-Q4	249002.0
1	0	3	32	Q	P3M	1983-Q1	251051.0
1	0	3	32	Q	P3M	1983-Q2	252957.0
1	0	3	32	Q	P3M	1983-Q3	251487.0
1	0	3	32	Q	P3M	1983-Q4	249943.0
1	0	3	32	Q	P3M	1984-Q1	248276.0
1	0	3	32	Q	P3M	1984-Q2	246780.0
1	0	3	32	Q	P3M	1984-Q3	248039.0
1	0	3	32	Q	P3M	1984-Q4	249528.0
1	0	3	32	Q	P3M	1985-Q1	250933.0
1	0	3	32	Q	P3M	1985-Q2	252386.0
1	0	3	32	Q	P3M	1985-Q3	252093.0
1	0	3	32	Q	P3M	1985-Q4	251952.0
1	0	3	32	Q	P3M	1986-Q1	251563.0
1	0	3	32	Q	P3M	1986-Q2	251120.0
1	0	3	32	Q	P3M	1986-Q3	251783.0
1	0	3	32	Q	P3M	1986-Q4	252568.0
1	0	3	32	Q	P3M	1987-Q1	253375.0
1	0	3	32	Q	P3M	1987-Q2	254157.0
1	0	3	32	Q	P3M	1987-Q3	258169.0
1	0	3	32	Q	P3M	1987-Q4	262202.0
1	0	3	32	Q	P3M	1988-Q1	266193.0
1	0	3	32	Q	P3M	1988-Q2	269839.0
1	0	3	32	Q	P3M	1988-Q3	270552.0
1	0	3	32	Q	P3M	1988-Q4	270865.0
1	0	3	32	Q	P3M	1989-Q1	270900.0
1	0	3	32	Q	P3M	1989-Q2	270446.0
1	0	3	32	Q	P3M	1989-Q3	272246.0
1	0	3	32	Q	P3M	1989-Q4	274171.0
1	0	3	32	Q	P3M	1990-Q1	276004.0
1	0	3	32	Q	P3M	1990-Q2	277654.0
1	0	3	32	Q	P3M	1990-Q3	278624.0
1	0	3	32	Q	P3M	1990-Q4	279315.0
1	0	3	32	Q	P3M	1991-Q1	280186.0
1	0	3	32	Q	P3M	1991-Q2	280639.0
1	0	3	32	Q	P3M	1991-Q3	283777.0
1	0	3	32	Q	P3M	1991-Q4	286602.0
1	0	3	32	Q	P3M	1992-Q1	289525.0
1	0	3	32	Q	P3M	1992-Q2	291993.0
1	0	3	32	Q	P3M	1992-Q3	294630.0
1	0	3	32	Q	P3M	1992-Q4	296986.0
1	0	3	32	Q	P3M	1993-Q1	299264.0
1	0	3	32	Q	P3M	1993-Q2	301071.0
1	0	3	32	Q	P3M	1993-Q3	299202.0
1	0	3	32	Q	P3M	1993-Q4	297258.0
1	0	3	32	Q	P3M	1994-Q1	295476.0
1	0	3	32	Q	P3M	1994-Q2	293741.0
1	0	3	32	Q	P3M	1994-Q3	293873.0
1	0	3	32	Q	P3M	1994-Q4	293637.0
1	0	3	32	Q	P3M	1995-Q1	293569.0
1	0	3	32	Q	P3M	1995-Q2	293838.0
1	0	3	32	Q	P3M	1995-Q3	293362.0
1	0	3	32	Q	P3M	1995-Q4	293138.0
1	0	3	32	Q	P3M	1996-Q1	292204.0
1	0	3	32	Q	P3M	1996-Q2	291571.0
1	0	3	32	Q	P3M	1996-Q3	289053.0
1	0	3	32	Q	P3M	1996-Q4	286596.0
1	0	3	32	Q	P3M	1997-Q1	283964.0
1	0	3	32	Q	P3M	1997-Q2	281270.0
1	0	3	32	Q	P3M	1997-Q3	280396.0
1	0	3	32	Q	P3M	1997-Q4	279610.0
1	0	3	32	Q	P3M	1998-Q1	278676.0
1	0	3	32	Q	P3M	1998-Q2	277538.0
1	0	3	32	Q	P3M	1998-Q3	277088.0
1	0	3	32	Q	P3M	1998-Q4	276605.0
1	0	3	32	Q	P3M	1999-Q1	276045.0
1	0	3	32	Q	P3M	1999-Q2	275433.0
1	0	3	32	Q	P3M	1999-Q3	276791.0
1	0	3	32	Q	P3M	1999-Q4	278129.0
1	0	3	32	Q	P3M	2000-Q1	279206.0
1	0	3	32	Q	P3M	2000-Q2	280215.0
1	0	3	32	Q	P3M	2000-Q3	282903.0
1	0	3	32	Q	P3M	2000-Q4	285662.0
1	0	3	32	Q	P3M	2001-Q1	288434.0
1	0	3	32	Q	P3M	2001-Q2	291106.0
1	0	3	32	Q	P3M	2001-Q3	292142.0
1	0	3	32	Q	P3M	2001-Q4	293526.0
1	0	3	32	Q	P3M	2002-Q1	294512.0
1	0	3	32	Q	P3M	2002-Q2	295516.0
1	0	3	32	Q	P3M	2002-Q3	300563.0
1	0	3	32	Q	P3M	2002-Q4	305665.0
1	0	3	32	Q	P3M	2003-Q1	310480.0
1	0	3	32	Q	P3M	2003-Q2	315139.0
1	0	3	32	Q	P3M	2003-Q3	313622.0
1	0	3	32	Q	P3M	2003-Q4	312412.0
1	0	3	32	Q	P3M	2004-Q1	311110.0
1	0	3	32	Q	P3M	2004-Q2	309906.0
1	0	3	32	Q	P3M	2004-Q3	307270.0
1	0	3	32	Q	P3M	2004-Q4	304753.0
1	0	3	32	Q	P3M	2005-Q1	302189.0
1	0	3	32	Q	P3M	2005-Q2	299235.0
1	0	3	32	Q	P3M	2005-Q3	297568.0
